,name,piano,midi_file,audio_file,split,spectrograms_folder,pianoroll_file,duration
246,Daredevil_Theme-_Easy_Piano_,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Daredevil_Theme-_Easy_Piano_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Daredevil_Theme-_Easy_Piano_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Daredevil_Theme-_Easy_Piano_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Daredevil_Theme-_Easy_Piano_.pkl,39.44331859166667
247,Daredevil_Theme-_Easy_Piano_,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Daredevil_Theme-_Easy_Piano_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Daredevil_Theme-_Easy_Piano_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Daredevil_Theme-_Easy_Piano_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Daredevil_Theme-_Easy_Piano_.pkl,39.44331859166667
248,Daredevil_Theme-_Easy_Piano_,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Daredevil_Theme-_Easy_Piano_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Daredevil_Theme-_Easy_Piano_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Daredevil_Theme-_Easy_Piano_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Daredevil_Theme-_Easy_Piano_.pkl,39.44331859166667
249,Idontwannabeyouanymore_-_Billie_Eilish_Piano,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Idontwannabeyouanymore_-_Billie_Eilish_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Idontwannabeyouanymore_-_Billie_Eilish_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Idontwannabeyouanymore_-_Billie_Eilish_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Idontwannabeyouanymore_-_Billie_Eilish_Piano.pkl,192.41230821875004
250,Idontwannabeyouanymore_-_Billie_Eilish_Piano,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Idontwannabeyouanymore_-_Billie_Eilish_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Idontwannabeyouanymore_-_Billie_Eilish_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Idontwannabeyouanymore_-_Billie_Eilish_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Idontwannabeyouanymore_-_Billie_Eilish_Piano.pkl,192.41230821875004
251,Idontwannabeyouanymore_-_Billie_Eilish_Piano,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Idontwannabeyouanymore_-_Billie_Eilish_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Idontwannabeyouanymore_-_Billie_Eilish_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Idontwannabeyouanymore_-_Billie_Eilish_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Idontwannabeyouanymore_-_Billie_Eilish_Piano.pkl,192.41230821875004
252,Teresa_Teng_-_The_Moon_Represents_My_Heart,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Teresa_Teng_-_The_Moon_Represents_My_Heart.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Teresa_Teng_-_The_Moon_Represents_My_Heart.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Teresa_Teng_-_The_Moon_Represents_My_Heart,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Teresa_Teng_-_The_Moon_Represents_My_Heart.pkl,203.07538143541663
253,Teresa_Teng_-_The_Moon_Represents_My_Heart,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Teresa_Teng_-_The_Moon_Represents_My_Heart.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Teresa_Teng_-_The_Moon_Represents_My_Heart.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Teresa_Teng_-_The_Moon_Represents_My_Heart,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Teresa_Teng_-_The_Moon_Represents_My_Heart.pkl,203.07538143541663
254,Teresa_Teng_-_The_Moon_Represents_My_Heart,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Teresa_Teng_-_The_Moon_Represents_My_Heart.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Teresa_Teng_-_The_Moon_Represents_My_Heart.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Teresa_Teng_-_The_Moon_Represents_My_Heart,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Teresa_Teng_-_The_Moon_Represents_My_Heart.pkl,203.07538143541663
255,Fairytale_Theme_from_Shrek_Piano_version_Edited,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Fairytale_Theme_from_Shrek_Piano_version_Edited.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Fairytale_Theme_from_Shrek_Piano_version_Edited.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Fairytale_Theme_from_Shrek_Piano_version_Edited,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Fairytale_Theme_from_Shrek_Piano_version_Edited.pkl,84.66532011041667
256,Fairytale_Theme_from_Shrek_Piano_version_Edited,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Fairytale_Theme_from_Shrek_Piano_version_Edited.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Fairytale_Theme_from_Shrek_Piano_version_Edited.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Fairytale_Theme_from_Shrek_Piano_version_Edited,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Fairytale_Theme_from_Shrek_Piano_version_Edited.pkl,84.66532011041667
257,Fairytale_Theme_from_Shrek_Piano_version_Edited,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Fairytale_Theme_from_Shrek_Piano_version_Edited.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Fairytale_Theme_from_Shrek_Piano_version_Edited.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Fairytale_Theme_from_Shrek_Piano_version_Edited,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Fairytale_Theme_from_Shrek_Piano_version_Edited.pkl,84.66532011041667
258,A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo.pkl,295.91458966666664
259,A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo.pkl,295.91458966666664
260,A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\A_Sky_Full_Of_Stars-ColdPlay-Piano_Solo.pkl,295.91458966666664
261,I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics.pkl,213.74937500000001
262,I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics.pkl,213.74937500000001
263,I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\I_Dont_Care-Justin_Bieber_and_Ed_Sheeran_for_Piano_with_Lyrics.pkl,213.74937500000001
264,Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.pkl,124.79833333333335
265,Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.pkl,124.79833333333335
266,Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.pkl,124.79833333333335
267,The_Promise_-_FINAL_FANTASY_XIII,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\The_Promise_-_FINAL_FANTASY_XIII.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\The_Promise_-_FINAL_FANTASY_XIII.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\The_Promise_-_FINAL_FANTASY_XIII,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\The_Promise_-_FINAL_FANTASY_XIII.pkl,86.24777088124999
268,The_Promise_-_FINAL_FANTASY_XIII,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\The_Promise_-_FINAL_FANTASY_XIII.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\The_Promise_-_FINAL_FANTASY_XIII.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\The_Promise_-_FINAL_FANTASY_XIII,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\The_Promise_-_FINAL_FANTASY_XIII.pkl,86.24777088124999
269,The_Promise_-_FINAL_FANTASY_XIII,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\The_Promise_-_FINAL_FANTASY_XIII.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\The_Promise_-_FINAL_FANTASY_XIII.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\The_Promise_-_FINAL_FANTASY_XIII,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\The_Promise_-_FINAL_FANTASY_XIII.pkl,86.24777088124999
270,Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_.pkl,112.5
271,Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_.pkl,112.5
272,Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Silent_Night_-_Christmas_Song__Piano_Sheets__Tutorial_.pkl,112.5
273,Gwyn_Lord_of_Cinder_Theme_Solo_Piano,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Gwyn_Lord_of_Cinder_Theme_Solo_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Gwyn_Lord_of_Cinder_Theme_Solo_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Gwyn_Lord_of_Cinder_Theme_Solo_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Gwyn_Lord_of_Cinder_Theme_Solo_Piano.pkl,113.99895833333333
274,Gwyn_Lord_of_Cinder_Theme_Solo_Piano,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Gwyn_Lord_of_Cinder_Theme_Solo_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Gwyn_Lord_of_Cinder_Theme_Solo_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Gwyn_Lord_of_Cinder_Theme_Solo_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Gwyn_Lord_of_Cinder_Theme_Solo_Piano.pkl,113.99895833333333
275,Gwyn_Lord_of_Cinder_Theme_Solo_Piano,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Gwyn_Lord_of_Cinder_Theme_Solo_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Gwyn_Lord_of_Cinder_Theme_Solo_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Gwyn_Lord_of_Cinder_Theme_Solo_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Gwyn_Lord_of_Cinder_Theme_Solo_Piano.pkl,113.99895833333333
276,First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_.pkl,194.9985681645833
277,First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_.pkl,194.9985681645833
278,First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\First_Burn_by_Lin-Manuel_Miranda__Hamilton__Solo_Piano_.pkl,194.9985681645833
279,In_Dreams_Piano_arrangement_v3,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\In_Dreams_Piano_arrangement_v3.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\In_Dreams_Piano_arrangement_v3.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\In_Dreams_Piano_arrangement_v3,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\In_Dreams_Piano_arrangement_v3.pkl,200.76768843541663
280,In_Dreams_Piano_arrangement_v3,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\In_Dreams_Piano_arrangement_v3.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\In_Dreams_Piano_arrangement_v3.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\In_Dreams_Piano_arrangement_v3,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\In_Dreams_Piano_arrangement_v3.pkl,200.76768843541663
281,In_Dreams_Piano_arrangement_v3,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\In_Dreams_Piano_arrangement_v3.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\In_Dreams_Piano_arrangement_v3.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\In_Dreams_Piano_arrangement_v3,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\In_Dreams_Piano_arrangement_v3.pkl,200.76768843541663
282,Otouto_Mitai_na_Sonzai__Piano_Solo,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Otouto_Mitai_na_Sonzai__Piano_Solo.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Otouto_Mitai_na_Sonzai__Piano_Solo.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Otouto_Mitai_na_Sonzai__Piano_Solo,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Otouto_Mitai_na_Sonzai__Piano_Solo.pkl,90.22623553125
